timestamp,x,y,z
2025-03-17 15:38:49.402228,0.43,0.0,-0.31
2025-03-17 15:38:50.368955,0.06,0.0,-0.37
2025-03-17 15:38:53.362377,0.43,0.0,-0.31
2025-03-17 15:38:53.629788,0.43,0.0,-0.37
2025-03-17 15:38:53.717348,0.43,0.0,-0.31
2025-03-17 15:38:54.568284,0.43,0.0,-0.31
2025-03-17 15:38:55.457867,0.49,-0.06,-0.31
2025-03-17 15:38:56.428355,1.16,0.12,-0.31
2025-03-17 15:38:57.419670,1.28,0.0,-0.31
2025-03-17 15:38:58.469168,0.18,0.0,-0.31
2025-03-17 15:38:59.441228,0.12,0.0,-0.31
2025-03-17 15:39:00.440078,0.43,0.0,-0.31
2025-03-17 15:39:01.512247,0.43,0.06,-0.31
2025-03-17 15:39:02.596721,0.49,0.0,-0.37
2025-03-17 15:39:03.486186,0.37,0.0,-0.31
2025-03-17 15:39:04.478502,0.49,0.0,-0.31
2025-03-17 15:39:05.486254,0.37,-0.06,-0.37
2025-03-17 15:39:06.488447,0.24,0.0,-0.31
2025-03-17 15:39:07.583060,0.24,0.0,-0.31
2025-03-17 15:39:08.708982,0.31,0.0,-0.31
2025-03-17 15:39:09.527128,0.37,0.06,-0.31
2025-03-17 15:39:10.512889,0.61,0.0,-0.31
2025-03-17 15:39:11.518903,0.55,0.0,-0.31
2025-03-17 15:39:12.531473,-0.37,0.06,-0.31
2025-03-17 15:39:13.539437,0.67,0.0,-0.31
2025-03-17 15:39:14.558310,0.37,0.0,-0.31
2025-03-17 15:39:15.557095,0.49,0.0,-0.31
2025-03-17 15:39:16.695317,0.24,0.0,-0.31
2025-03-17 15:39:17.562354,0.43,0.0,-0.31
2025-03-17 15:39:18.616811,0.49,0.0,-0.31
2025-03-17 15:39:19.580292,0.37,0.0,-0.31
2025-03-17 15:39:20.567725,1.95,-0.12,-0.37
2025-03-17 15:39:21.580143,0.49,0.0,-0.31
2025-03-17 15:39:22.635305,0.43,0.0,-0.31
2025-03-17 15:39:23.659296,0.49,0.06,-0.31
2025-03-17 15:39:24.681985,0.73,0.0,-0.31
2025-03-17 15:39:25.707985,0.98,-0.12,-0.31
