time,value
2025-04-15T04:53:05.736898012Z,2.0649988651275635
2025-04-15T04:53:06.710140221Z,2.0027496814727783
2025-04-15T04:53:08.048554409Z,2.050633668899536
2025-04-15T04:53:09.030189378Z,2.050633668899536
2025-04-15T04:53:10.05848364Z,1.2318167686462402
2025-04-15T04:53:11.068267541Z,1.7202339172363281
2025-04-15T04:53:12.070260948Z,1.6292542219161987
2025-04-15T04:53:13.080218902Z,1.6292542219161987
2025-04-15T04:53:14.309989039Z,2.874239206314087
2025-04-15T04:53:15.281177366Z,3.223792552947998
2025-04-15T04:53:16.290058761Z,3.4392707347869873
2025-04-15T04:53:17.308649229Z,-1.7322049140930176
2025-04-15T04:53:18.310244974Z,-1.2485761642456055
2025-04-15T04:53:19.310322371Z,-1.1815385818481445
2025-04-15T04:53:20.321362749Z,12.72877311706543
2025-04-15T04:53:21.320088844Z,5.249287128448486
2025-04-15T04:53:22.350359635Z,1.1887211799621582
2025-04-15T04:53:23.368205061Z,1.657984733581543
2025-04-15T04:53:24.3701445Z,1.8638859987258911
2025-04-15T04:53:25.380564324Z,0.06344634294509888
2025-04-15T04:53:26.386391189Z,-1.0570400953292847
2025-04-15T04:53:27.388359116Z,-0.6596025824546814
2025-04-15T04:53:28.468285427Z,-8.407238960266113
2025-04-15T04:53:29.420401241Z,-6.209362030029297
2025-04-15T04:53:30.508707209Z,-4.557363033294678
2025-04-15T04:53:31.490996027Z,-0.6548141837120056
2025-04-15T04:53:32.468273255Z,-0.7745242714881897
2025-04-15T04:53:33.49931899Z,-0.7745242714881897
2025-04-15T04:53:34.45100861Z,-1.2725181579589844
2025-04-15T04:53:35.470103979Z,-2.804807186126709
2025-04-15T04:53:36.480572855Z,-2.8670566082000732
2025-04-15T04:53:37.470495106Z,-2.8814218044281006
2025-04-15T04:53:38.48058583Z,-3.0346505641937256
2025-04-15T04:53:39.491308592Z,-2.977189779281616
2025-04-15T04:53:40.490392123Z,-2.9245173931121826
2025-04-15T04:53:41.491171418Z,-3.0346505641937256
2025-04-15T04:53:42.488201235Z,-3.0777463912963867
2025-04-15T04:53:43.508333685Z,-3.1208419799804688
2025-04-15T04:53:44.500075459Z,-3.1735143661499023
2025-04-15T04:53:45.520313727Z,-3.202244758605957
2025-04-15T04:53:46.520275797Z,-2.852691411972046
2025-04-15T04:53:47.493304469Z,-3.1447839736938477
2025-04-15T04:53:48.540407397Z,-3.2405519485473633
2025-04-15T04:53:49.560720995Z,-3.6332011222839355
2025-04-15T04:53:50.560305826Z,-3.4129345417022705
2025-04-15T04:53:51.560215051Z,-2.9915549755096436
2025-04-15T04:53:52.580351412Z,-2.977189779281616
2025-04-15T04:53:53.580272998Z,-2.8431146144866943
2025-04-15T04:53:54.611323094Z,-3.4847605228424072
2025-04-15T04:53:55.615298847Z,-4.471171855926514
2025-04-15T04:53:56.590115429Z,-5.151124954223633
2025-04-15T04:53:57.610175071Z,-2.2637176513671875
2025-04-15T04:53:58.610910527Z,-3.5470097064971924
2025-04-15T04:53:59.630273546Z,-3.0873231887817383
2025-04-15T04:54:00.640119818Z,-3.1926679611206055
2025-04-15T04:54:01.63108982Z,-3.4991257190704346
2025-04-15T04:54:02.6483083Z,-3.403357744216919
2025-04-15T04:54:03.659969298Z,-1.071405291557312
2025-04-15T04:54:04.670493241Z,-2.2828712463378906
2025-04-15T04:54:05.680308183Z,-2.1487960815429688
2025-04-15T04:54:06.800363236Z,-2.211045265197754
2025-04-15T04:54:07.698195607Z,-1.8519150018692017
2025-04-15T04:54:08.710433848Z,1.5765818357467651
2025-04-15T04:54:09.738224131Z,-2.6180596351623535
2025-04-15T04:54:10.729995012Z,-1.8614917993545532
2025-04-15T04:54:11.732965067Z,0.6236895322799683
2025-04-15T04:54:12.731117984Z,-1.746570110321045
2025-04-15T04:54:13.758086804Z,-2.7952303886413574
2025-04-15T04:54:14.748438173Z,-2.3930046558380127
2025-04-15T04:54:15.788177534Z,-2.1104888916015625
2025-04-15T04:54:16.771032726Z,-3.0346505641937256
2025-04-15T04:54:17.790520544Z,-2.5270798206329346
2025-04-15T04:54:18.780296029Z,-2.7234044075012207
2025-04-15T04:54:19.780290651Z,-2.5462334156036377
2025-04-15T04:54:20.810268762Z,-2.4648306369781494
2025-04-15T04:54:21.800279355Z,-2.2637176513671875
2025-04-15T04:54:22.820144154Z,-2.6850972175598145
2025-04-15T04:54:23.828400291Z,-2.1344308853149414
2025-04-15T04:54:24.840058959Z,-3.02986216545105
2025-04-15T04:54:25.840217674Z,0.48961424827575684
2025-04-15T04:54:26.840719182Z,0.04908113554120064
2025-04-15T04:54:27.880524705Z,0.18794482946395874
2025-04-15T04:54:28.869193443Z,0.6572083830833435
2025-04-15T04:54:29.889216011Z,0.547075092792511
2025-04-15T04:54:30.883241147Z,-0.09457096457481384
2025-04-15T04:54:31.908157346Z,-0.4537012279033661
2025-04-15T04:54:32.890302068Z,-0.22864626348018646
2025-04-15T04:54:33.908379894Z,-0.3770867586135864
2025-04-15T04:54:34.920219783Z,-0.7553706169128418
2025-04-15T04:54:35.901062696Z,-5.390544891357422
2025-04-15T04:54:36.903541182Z,-4.95001220703125
2025-04-15T04:54:37.903185971Z,0.25977087020874023
2025-04-15T04:54:38.94121008Z,0.11611878126859665
2025-04-15T04:54:39.923222782Z,0.14006079733371735
2025-04-15T04:54:40.960260926Z,0.15442600846290588
2025-04-15T04:54:41.97143538Z,0.1496376097202301
2025-04-15T04:54:42.978550017Z,0.21188685297966003
2025-04-15T04:54:44.006414627Z,0.14484919607639313
2025-04-15T04:54:44.988510157Z,0.15442600846290588
2025-04-15T04:54:46.008254031Z,0.15921440720558167
2025-04-15T04:54:47.000194011Z,0.13048399984836578
2025-04-15T04:54:48.018382499Z,0.16400282084941864
2025-04-15T04:54:49.030085831Z,0.16400282084941864
2025-04-15T04:54:50.020344354Z,0.17836803197860718
2025-04-15T04:54:51.058347408Z,0.09217676520347595
2025-04-15T04:54:52.050059079Z,-6.7696051597595215
2025-04-15T04:54:53.06842947Z,-3.47039532661438
2025-04-15T04:54:54.070178024Z,-5.467159748077393
2025-04-15T04:54:55.070455346Z,0.7769184708595276
2025-04-15T04:54:56.053218546Z,4.942829608917236
2025-04-15T04:54:57.05445215Z,3.3004069328308105
2025-04-15T04:54:58.081579467Z,7.193378925323486
2025-04-15T04:54:59.072985451Z,4.061763286590576
2025-04-15T04:55:00.093354314Z,4.4639892578125
2025-04-15T04:55:01.120379039Z,3.4536359310150146
2025-04-15T04:55:02.122725666Z,2.079364061355591
2025-04-15T04:55:03.138355379Z,-1.9620482921600342
2025-04-15T04:55:04.120428627Z,-0.4776432514190674
2025-04-15T04:55:05.130016241Z,0.8535329103469849
2025-04-15T04:55:06.226146796Z,11.062409400939941
2025-04-15T04:55:07.141684114Z,2.9316999912261963
2025-04-15T04:55:08.160999797Z,1.6915035247802734
2025-04-15T04:55:09.160655568Z,0.27892449498176575
2025-04-15T04:55:10.181440144Z,2.61087703704834
2025-04-15T04:55:11.170122921Z,1.1456254720687866
2025-04-15T04:55:12.180090314Z,3.1663317680358887
2025-04-15T04:55:13.198297837Z,3.2094273567199707
2025-04-15T04:55:14.200587254Z,3.3435027599334717
2025-04-15T04:55:15.20832388Z,3.803189516067505
2025-04-15T04:55:16.236329436Z,3.5206735134124756
